,Nombre,Direccion,Coordenadas,latitud,longitud
785,Restaurante Del Oso,"Calle Areños, 6. 39582 Cosgaya (Cantabria)","{'type': 'Point', 'coordinates': [-4.7285323685, 43.1133259]}",43.1133259,-4.7285323685
786,Restaurante Del Puerto,"Calle Hernán Cortés, 63, 39003 Santander, Cantabria, España","{'type': 'Point', 'coordinates': [-4.0693269, 43.2605061]}",43.2605061,-4.0693269
787,Restaurante Valle de Mogán,"Los Pasitos, 2, 35140 Mogán, Las Palmas, España","{'type': 'Point', 'coordinates': [-15.7261295, 27.8799836]}",27.8799836,-15.7261295
788,Restaurante Deluz,"Calle Ramón y Cajal, 18. 39005 Santander (Cantabria)","{'type': 'Point', 'coordinates': [-4.0661937487, 43.2673421]}",43.2673421,-4.0661937487
789,Restaurante El Hostal,"Barrio el Puente, 13, 39477 Oruña de Piélagos, Cantabria, España","{'type': 'Point', 'coordinates': [-3.9510599, 43.4026146]}",43.4026146,-3.9510599
790,Restaurante Emma,"Calle de Ceballos, 14, 39340 Suances, Cantabria, España","{'type': 'Point', 'coordinates': [-4.0421177, 43.4271709]}",43.4271709,-4.0421177
791,Restaurante Las Redes,"Avenida Los Soportales, 24. 39540 San Vicente de la Barquera (Cantabria)","{'type': 'Point', 'coordinates': [-4.3985967, 43.3852079]}",43.3852079,-4.3985967
792,Restaurante Cañitas Maite,"Calle Tomas Pérez Úbeda 6, 02200. Albacete","{'type': 'Point', 'coordinates': [-1.4695825, 39.2874977]}",39.2874977,-1.4695825
793,Restaurante El Borbollón,"Calle Pablo Neruda, 12. 45500 Torrijos (Toledo)","{'type': 'Point', 'coordinates': [-4.289614, 39.9792003]}",39.9792003,-4.289614
794,Restaurante Don Gil,"Calle Baños, 2, 02004 Albacete, España","{'type': 'Point', 'coordinates': [-1.8599853, 38.9949398]}",38.9949398,-1.8599853
795,Restaurante El Callejón,"Calle Guzmán el Bueno,18 02002 Albacete","{'type': 'Point', 'coordinates': [-2.3468827, 38.5966735]}",38.5966735,-2.3468827
796,Restaurante Pan de Cuco,"Barrio Calabazas, 17 39150 Suesa (Cantabria)","{'type': 'Point', 'coordinates': [-3.7151787, 43.4393862]}",43.4393862,-3.7151787
797,Restaurante La Rebotica,"Calle Iglesia, 27 16373 Cardenete (Cuenca)","{'type': 'Point', 'coordinates': [-1.6876425, 39.7665448]}",39.7665448,-1.6876425
798,Restaurante La Muralla,"Carretera de Valdemeca, 20 16300 Cañete (Cuenca)","{'type': 'Point', 'coordinates': [-1.6485396, 40.0432673]}",40.0432673,-1.6485396
799,Restaurante Las Musas,"Calle Barbero, 3. 13610 Campo de Criptana (Ciudad Real)","{'type': 'Point', 'coordinates': [-3.1237204969, 39.4087572]}",39.4087572,-3.1237204969
800,Restaurante Mesón de Pincelín,"Calle Las Norias, 10 02640 Almansa (Albacete)","{'type': 'Point', 'coordinates': [-1.0958462, 38.8648493]}",38.8648493,-1.0958462
801,Restaurante Nuestro Bar,"Calle Alcalde Conangla, 102. 02002 Albacete (Albacete)","{'type': 'Point', 'coordinates': [-1.8488272, 38.9897956]}",38.9897956,-1.8488272
802,Restaurante Olea Comedor,"Av. de Castilla-la Mancha, 3, 16002 Cuenca, España","{'type': 'Point', 'coordinates': [-2.1368989, 40.0706056]}",40.0706056,-2.1368989
803,Restaurante Tobiko Restaurante,"Ronda de Buenavista, 27. 45005 Toledo","{'type': 'Point', 'coordinates': [-4.0385881, 39.8774361]}",39.8774361,-4.0385881
804,Restaurante 5 Gustos,"calle Torrecilla, 8. 47003 Valladolid (Valladolid)","{'type': 'Point', 'coordinates': [-5.0261363, 41.308149]}",41.308149,-5.0261363
805,Restaurante Fuentebro,Calle San Felix s/n 39212  Fontibre (Cantabria),"{'type': 'Point', 'coordinates': [-4.1891562421, 43.01669885]}",43.01669885,-4.1891562421
806,Restaurante Posada del Mar,"Calle Castelar, 5 39004 Santander","{'type': 'Point', 'coordinates': [-5.6028694, 36.0136296]}",36.0136296,-5.6028694
807,Restaurante Ajo de Sopas,"Paseo del Salón, 25 34002 Palencia","{'type': 'Point', 'coordinates': [-4.526483, 42.007582]}",42.007582,-4.526483
808,Restaurante Biosfera by aurum,Cuesta san Miguel 5,"{'type': 'Point', 'coordinates': [-4.1476071, 37.1654416]}",37.1654416,-4.1476071
809,Restaurante Alquira,"Avenida Burgos - Portugal, 15. 47100 Tordesillas (Valladolid)","{'type': 'Point', 'coordinates': [-4.9869286, 41.5046089]}",41.5046089,-4.9869286
810,Restaurante La Bombi,"Calle Casimiro Sainz, 15 39003 Santander (Cantabria)","{'type': 'Point', 'coordinates': [-4.1413735, 42.9947008]}",42.9947008,-4.1413735
811,Restaurante Antonio,"Av. de Soria, 13, 42200 Almazán, Soria, España","{'type': 'Point', 'coordinates': [-2.5351894499, 41.49136685]}",41.49136685,-2.5351894499
812,Restaurante Las Cubas de Arévalo,"Calle Figones, 8, 05200 Arévalo, Ávila, España","{'type': 'Point', 'coordinates': [-4.7213041, 41.063749]}",41.063749,-4.7213041
813,Restaurante Alquimia,"Calle Antigua, 6, 47002 Valladolid, España","{'type': 'Point', 'coordinates': [-4.9138933616, 41.30692785]}",41.30692785,-4.9138933616
814,Restaurante Casa Mariano,"Avenida Portugal, 28. 49016 Zamora (Zamora)","{'type': 'Point', 'coordinates': [-6.0495477, 42.0605447]}",42.0605447,-6.0495477
815,Restaurante Casa Paca,"Plaza del Peso, 10. 37001 Salamanca (Salamanca)","{'type': 'Point', 'coordinates': [-5.6638959, 40.9637859]}",40.9637859,-5.6638959
816,Restaurante De Galo,"Calle Monseñor Vargas, 10 09346 Covarrubias (Burgos)","{'type': 'Point', 'coordinates': [-3.5195676, 42.0594626]}",42.0594626,-3.5195676
817,Restaurante Casa Estrella,"Plaza el Caño, 4, 24195 Villaobispo de las Regueras, León","{'type': 'Point', 'coordinates': [-5.5421342, 42.6146152]}",42.6146152,-5.5421342
818,Restaurante Bavieca,Calle Campo de San Nicolás 6,"{'type': 'Point', 'coordinates': [-2.4325277, 41.1716061]}",41.1716061,-2.4325277
819,Restaurante Doña Pendeja,"Calle de Magallanes, 2","{'type': 'Point', 'coordinates': [-5.6503231254, 40.97285515]}",40.97285515,-5.6503231254
820,Restaurante Bodega Regia,"Calle Regidores, 9. 24003 León","{'type': 'Point', 'coordinates': [-5.5697066, 42.598075]}",42.598075,-5.5697066
821,Restaurante En Tiempos de Maricastaña,"Paseo Espolón, 10, 09003 Burgos, España","{'type': 'Point', 'coordinates': [-3.7029686, 42.3401421]}",42.3401421,-3.7029686
822,Restaurante El Riscal,"Carretera de Segovia, 31. 40270 Carbonero el Mayor (Segovia)","{'type': 'Point', 'coordinates': [-4.2634212097, 41.11823745]}",41.11823745,-4.2634212097
823,Restaurante El Torreón de Tordesillas,"Avenida Burgos Portugal, 11. 47100 Tordesillas (Valladolid)","{'type': 'Point', 'coordinates': [-4.9869286, 41.5046089]}",41.5046089,-4.9869286
824,Restaurante Brigecio,"Av. de la Constitución, 28, 49693 Morales de Rey, Zamora, España","{'type': 'Point', 'coordinates': [-5.7914277, 42.0699952]}",42.0699952,-5.7914277
825,Restaurante Estoril,"Calle General Pando, 11, 37500, Ciudad Rodrigo","{'type': 'Point', 'coordinates': [-6.5353692, 40.5971941]}",40.5971941,-6.5353692
826,Restaurante Casa Coscolo,"Calle La Magdalena, 1. 24718 Castrillo de los Polvazares (León)","{'type': 'Point', 'coordinates': [-6.1294185, 42.4638385]}",42.4638385,-6.1294185
827,Restaurante Gabi García,"Calle Vereda, 2. 47008 Valladolid (Valladolid)","{'type': 'Point', 'coordinates': [-4.745483, 41.6274018]}",41.6274018,-4.745483
828,Restaurante Kamín,"Calle Regidores, 4","{'type': 'Point', 'coordinates': [-5.5696131, 42.5979464]}",42.5979464,-5.5696131
829,Restaurante La Brasería de Cuéllar,"Calle Agustín de Daza, 8. 40200 Cuéllar (Segovia)","{'type': 'Point', 'coordinates': [-4.3190058, 41.4042784]}",41.4042784,-4.3190058
830,Restaurante La Central,"Avenida de la Libertad, 46. 24404 Ponferrada (León)","{'type': 'Point', 'coordinates': [-6.5901261, 42.5575224]}",42.5575224,-6.5901261
831,Restaurante La Chistera,"Calle Alberca, 4. 42002 Soria (Soria)","{'type': 'Point', 'coordinates': [-2.4678607, 41.7633146]}",41.7633146,-2.4678607
832,Restaurante La Concepción,"Plaza Mayor, 15. 40001 Segovia (Segovia)","{'type': 'Point', 'coordinates': [-4.1239862191, 40.9503288]}",40.9503288,-4.1239862191
833,Restaurante El 51 del Sol,"Calle Sol de las Moreras, 51 09400 Aranda de Duero (Burgos)","{'type': 'Point', 'coordinates': [-3.6843442, 41.6698502]}",41.6698502,-3.6843442
834,Restaurante La Barra de Villoldo,"Plaza Rinconada de San Miguel, 2. 34006 Palencia (Palencia)","{'type': 'Point', 'coordinates': [-4.5340515011, 42.00814895]}",42.00814895,-4.5340515011
835,Restaurante Escaramujo (Mesón Gastronómico),"Plaza Mayor, 16. 34830 Salinas de Pisuerga (Palencia)","{'type': 'Point', 'coordinates': [-4.3779862, 42.8502881]}",42.8502881,-4.3779862
836,Restaurante El Lagar de Isilla,"Calle Isilla, 18 09400 Aranda de Duero (Burgos)","{'type': 'Point', 'coordinates': [-3.6864779, 41.6711455]}",41.6711455,-3.6864779
837,Restaurante La Encina,"Calle Casañé, 2. 34002 Palencia (Palencia)","{'type': 'Point', 'coordinates': [-4.5270019, 42.0026816]}",42.0026816,-4.5270019
838,Restaurante La Lechería,"Calle La Lechería, 1 24717 Val de San Lorenzo (León)","{'type': 'Point', 'coordinates': [-6.1183996, 42.416606]}",42.416606,-6.1183996
839,Restaurante La Hoja 21,"Calle San Pablo,  21 37001 Salamanca","{'type': 'Point', 'coordinates': [-5.6645988, 40.959192]}",40.959192,-5.6645988
840,Restaurante La Portada de Mediodía,"Calle San Nicolás de Bari, 31. 40160 Torrecaballeros (Segovia)","{'type': 'Point', 'coordinates': [-4.0244844, 40.9930223]}",40.9930223,-4.0244844
841,Restaurante La Parrilla de San Lorenzo,"Calle Pedro Niño, 1. 47001 Valladolid (Valladolid)","{'type': 'Point', 'coordinates': [-4.7040518, 41.757125]}",41.757125,-4.7040518
842,Restaurante Restaurante Panorámico La Postal,"Calle Sacramento, 22 40196 Segovia","{'type': 'Point', 'coordinates': [-4.1359132, 40.9648704]}",40.9648704,-4.1359132
843,Restaurante La Taberna de Perorrubio,"Calle Eras, 4, 40310 Perorrubio, Segovia","{'type': 'Point', 'coordinates': [-3.7087064, 41.2457606]}",41.2457606,-3.7087064
844,Restaurante La Traserilla,"Calle San Marcos, 12 34001 Palencia","{'type': 'Point', 'coordinates': [-4.5352614, 42.009555]}",42.009555,-4.5352614
845,Restaurante La Vinícola,"Plaza de la Horta, 1. 49002 Zamora (Zamora)","{'type': 'Point', 'coordinates': [-5.7444277401, 41.5013075]}",41.5013075,-5.7444277401
846,Restaurante Luna Llena,"Paseo Estación, 1, 47300 Peñafiel, Valladolid, España","{'type': 'Point', 'coordinates': [-4.114132, 41.6041871]}",41.6041871,-4.114132
847,Restaurante Mannix,"Calle Felipe II, 26 47310 Campaspero (Valladolid)","{'type': 'Point', 'coordinates': [-4.1960651, 41.4920728]}",41.4920728,-4.1960651
848,Restaurante Palacio de Canedo - Prada a Tope,"Calle la Iglesia, 24546, León, España","{'type': 'Point', 'coordinates': [-6.6946705, 42.6473504]}",42.6473504,-6.6946705
849,Restaurante Mesón del Cid,"Plaza Santa María, 8. 09003 Burgos","{'type': 'Point', 'coordinates': [-3.7057949, 42.3403747]}",42.3403747,-3.7057949
850,Restaurante Palacio de la Merced,"Calle de la Merced, 13 09002 Burgos","{'type': 'Point', 'coordinates': [-3.7041059, 42.3382841]}",42.3382841,-3.7041059
851,Restaurante Marcela brasa y vinos,"Plaza de San Marcelo, 9, 24003 León","{'type': 'Point', 'coordinates': [-5.5712182, 42.5979989]}",42.5979989,-5.5712182
852,Restaurante Parador de Ávila - Marmitia,"Calle Marqués de Canales de Chozas, 2 05001 Ávila","{'type': 'Point', 'coordinates': [-4.7019378, 40.657949]}",40.657949,-4.7019378
853,Restaurante Peñalabra,"Calle Labradores, 72 34840 Cervera de Pisuerga","{'type': 'Point', 'coordinates': [-4.4982943549, 42.86832595]}",42.86832595,-4.4982943549
854,Restaurante Montecarlo,"Calle García del Real, 24. 05230 Las Navas del Marqués (Ávila)","{'type': 'Point', 'coordinates': [-4.3310932, 40.6032249]}",40.6032249,-4.3310932
855,"Restaurante Las Cabañas ""El Tostón de Oro""","Calle Carmen, 14. 37300 Peñaranda de Bracamonte (Salamanca)","{'type': 'Point', 'coordinates': [-5.2006928, 40.9006812]}",40.9006812,-5.2006928
856,Restaurante Paco Espinosa,"Paseo Obregón, 16. 47009 Valladolid (Valladolid)","{'type': 'Point', 'coordinates': [-4.7308576, 41.6677944]}",41.6677944,-4.7308576
857,Restaurante Posada de las Misas,"Plaza Mayor, 13. 49300 Puebla de Sanabria (Zamora)","{'type': 'Point', 'coordinates': [-6.6337440386, 42.0544898]}",42.0544898,-6.6337440386
858,Restaurante Barquet Tarragona,"Calle Gasòmetre,16 43001 Tarragona","{'type': 'Point', 'coordinates': [1.2487272, 41.1141026]}",41.1141026,1.2487272
859,Restaurante Ambassade de Llívia,"Carrer dels Forns, 15, 17527 Llívia, Girona","{'type': 'Point', 'coordinates': [1.9821526, 42.4648118]}",42.4648118,1.9821526
860,Restaurante 99 Sushi Bar (Barcelona),"Calle Tenor Viñas, 4 08021 Barcelona","{'type': 'Point', 'coordinates': [2.2303959, 41.568349]}",41.568349,2.2303959
861,Restaurante Berbena,"Carrer de Minerva, 6, 08006 Barcelona","{'type': 'Point', 'coordinates': [2.1564755, 41.3965084]}",41.3965084,2.1564755
862,Restaurante Vida y Comida,"Plaza de Santa Eulalia, 11. 37001 Salamanca (Salamanca)","{'type': 'Point', 'coordinates': [-5.6612156, 40.9664123]}",40.9664123,-5.6612156
863,Restaurante AQ,"Calle Les Coques, 7. 43003 Tarragona (Tarragona)","{'type': 'Point', 'coordinates': [1.2586221, 41.1190891]}",41.1190891,1.2586221
864,Restaurante Mirasierra,"Calle Miguel Angel Maillo, 56, 37610 Mogarraz, Salamanca, España","{'type': 'Point', 'coordinates': [-6.0498479, 40.4928809]}",40.4928809,-6.0498479
865,Restaurante Cal Jet Bistrot de Muntanya,"Calle Major 12, 17539, Ger, Girona","{'type': 'Point', 'coordinates': [1.8421518, 42.4119857]}",42.4119857,1.8421518
866,Restaurante Bonanova,"Carrer de Sant Gervasi de Cassoles, 103. 08022 Barcelona (Barcelona)","{'type': 'Point', 'coordinates': [2.1345331, 41.4065183]}",41.4065183,2.1345331
867,Restaurante iPaniVino,"Calle Felipe Espino, 8, 37002 Salamanca, España","{'type': 'Point', 'coordinates': [-5.6645737356, 40.9635014]}",40.9635014,-5.6645737356
868,Restaurante Cal Ton,"Calle del Casal, 8. 08720 Vilafranca del Penedès (Barcelona)","{'type': 'Point', 'coordinates': [1.7004796, 41.3444412]}",41.3444412,1.7004796
869,Restaurante Caravista,"Avenida de Balmes, 38","{'type': 'Point', 'coordinates': [0.6206243, 41.6163928]}",41.6163928,0.6206243
870,Restaurante Carles Antoner,"Plaça Major, 2. Lladó","{'type': 'Point', 'coordinates': [2.8139256, 42.247472]}",42.247472,2.8139256
871,Restaurante Tapas 3.0,"Calle Sánchez Barbero, 9. 37001 Salamanca (Salamanca)","{'type': 'Point', 'coordinates': [-5.6644300852, 40.96365695]}",40.96365695,-5.6644300852
872,Restaurante Can Jaume,"Port Balis, s/n. 08392 Sant Andreu de Llavaneres (Barcelona)","{'type': 'Point', 'coordinates': [2.5064458812, 41.55813535]}",41.55813535,2.5064458812
873,Restaurante El Cingle by Montse Estruch,"Plaza  Major, s/n, 08233 Vacarisses, Barcelona","{'type': 'Point', 'coordinates': [1.9179723, 41.6072894]}",41.6072894,1.9179723
874,Restaurante Direkte Boqueria,Carrer de les cabres 13,"{'type': 'Point', 'coordinates': [2.1721138, 41.3814451]}",41.3814451,2.1721138
875,Restaurante Can Vallés,"Carrer d'Aragó, 95. Barcelona","{'type': 'Point', 'coordinates': [2.151154436, 41.38208585]}",41.38208585,2.151154436
876,Restaurante El Roser 2,"Passeig Lluís Albert, 1, 17130 L'Escala, Girona, España","{'type': 'Point', 'coordinates': [3.1362846, 42.1262674]}",42.1262674,3.1362846
877,Restaurante Capet,"Carrer del Cometa, 5, 08002 Barcelona, España","{'type': 'Point', 'coordinates': [2.1788924, 41.381984]}",41.381984,2.1788924
878,Restaurante Es Baluard,"Calle Riba Nemesi Llorens, 2 17488","{'type': 'Point', 'coordinates': [3.2787717, 42.2889718]}",42.2889718,3.2787717
879,Restaurante Fermí Puig,"Calle Balmes, 175. 08006 Barcelona (Barcelona)","{'type': 'Point', 'coordinates': [1.8477883, 42.1044459]}",42.1044459,1.8477883
880,Restaurante Els Pescadors,"Calle Castellar, 41. 17490 Llançá (Girona)","{'type': 'Point', 'coordinates': [3.1610534, 42.370173]}",42.370173,3.1610534
881,Restaurante Jardín del Alma,"Carrer de Mallorca, 271","{'type': 'Point', 'coordinates': [2.1632606, 41.3944955]}",41.3944955,2.1632606
882,Restaurante L'Olivé,"Carrer de Balmes, 47, 08007 Barcelona, España","{'type': 'Point', 'coordinates': [2.1626452, 41.3891211]}",41.3891211,2.1626452
883,Restaurante L'Estanyol,Carrer de L'Estanyol s/n. 08553 El Brull (Barcelona),"{'type': 'Point', 'coordinates': [2.2832874, 41.8227671]}",41.8227671,2.2832874
884,Restaurante La Balmesina,"Carrer de Balmes, 193. Barcelona","{'type': 'Point', 'coordinates': [2.1520892, 41.3968237]}",41.3968237,2.1520892
885,Restaurante La Mundana,"Calle Vallespir, 93. 08014 Barcelona","{'type': 'Point', 'coordinates': [2.287784, 41.5908788]}",41.5908788,2.287784
886,Restaurante Ferreruela (Cuina de la Terra),"Carrer de Bobalà, 8, 25004 Lleida, España","{'type': 'Point', 'coordinates': [0.6288728, 41.6230458]}",41.6230458,0.6288728
887,Restaurante La Xicra,"Calle Sant Antoni, 17 17200","{'type': 'Point', 'coordinates': [3.2114245, 41.9570078]}",41.9570078,3.2114245
888,Restaurante Kak Koy,"Carrer de Ripoll, 16. Barcelona","{'type': 'Point', 'coordinates': [2.0974617, 41.9878835]}",41.9878835,2.0974617
889,Restaurante Lluis de les Moles,"Carrer de les Moles, 25. 08002 Barcelona","{'type': 'Point', 'coordinates': [2.1723266, 41.387848]}",41.387848,2.1723266
890,Restaurante El Trabuc,"Cami de Can Bassa, 2. 08401 Granollers (Barcelona)","{'type': 'Point', 'coordinates': [2.2945008, 41.5886058]}",41.5886058,2.2945008
891,Restaurante La Sal Gorda,"Ctra. de Baqueira, 5 25599 Artíes (Lérida)","{'type': 'Point', 'coordinates': [0.8713127, 42.7009026]}",42.7009026,0.8713127
892,Restaurante Maristany,"Avenida Maristany, 20. 17867 Camprodón (Girona)","{'type': 'Point', 'coordinates': [2.3616041, 42.315776]}",42.315776,2.3616041
893,Restaurante El Mercader de l'Eixample,"Calle Mallorca, 239. 08008 Barcelona (Barcelona)","{'type': 'Point', 'coordinates': [2.1863173, 41.4936096]}",41.4936096,2.1863173
894,Restaurante Pepa Bar a Vins,"Carrer d'Aribau, 41, 08011 Barcelona","{'type': 'Point', 'coordinates': [2.1598910414, 41.3876427]}",41.3876427,2.1598910414
895,Restaurante Nu,"Calle Abeuradors, 4. 17003 Girona (Girona)","{'type': 'Point', 'coordinates': [2.8244754, 41.9833999]}",41.9833999,2.8244754
896,Restaurante Pocavergonya Bistró,"Calle Poeta Marquina, 2. 17002 Girona (Girona)","{'type': 'Point', 'coordinates': [3.174372, 42.2675512]}",42.2675512,3.174372
897,Restaurante OH BO,"Calle Doctor Fleming, 15. 08017 Barcelona","{'type': 'Point', 'coordinates': [2.2844859, 42.0020957]}",42.0020957,2.2844859
898,Restaurante Rafa's,"Calle Sant Sebastiá, 56. 17480 Roses (Girona)","{'type': 'Point', 'coordinates': [3.1779702, 42.2616966]}",42.2616966,3.1779702
899,Restaurante Rilke,"Carrer de Mallorca, 275 08008 Barcelona","{'type': 'Point', 'coordinates': [2.1634013, 41.3949068]}",41.3949068,2.1634013
900,Restaurante Rom Restaurant,"Passeig Marítim, 43, 17480 Roses, Girona","{'type': 'Point', 'coordinates': [3.1558131, 42.2627267]}",42.2627267,3.1558131
901,Restaurante Masía de la Platja,"Calle Vilamar, 67 43820 Calafell (Tarragona)","{'type': 'Point', 'coordinates': [1.575099, 41.1880967]}",41.1880967,1.575099
902,Restaurante Sa Marinada,"Passeig del Fortim, s/n 17220 Sant Feliu de Guixols (Girona)","{'type': 'Point', 'coordinates': [3.0350452, 41.7804257]}",41.7804257,3.0350452
903,Restaurante Sanromà,"Carretera de Castellvell, 24, 43392 Castellvell del Camp, Tarragona, España","{'type': 'Point', 'coordinates': [1.0992854, 41.1794264]}",41.1794264,1.0992854
904,Restaurante Sense Pressa,"Carrer d'Enric Granados, 96. Barcelona","{'type': 'Point', 'coordinates': [2.1555711333, 41.3932807]}",41.3932807,2.1555711333
905,Restaurante Shunka,"Calle Sagristans, 5. 08002 Barcelona","{'type': 'Point', 'coordinates': [2.1751679, 41.3850824]}",41.3850824,2.1751679
